,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
69068,BIGWWWVEYIUICJ-NPQUBYNZNA-N,CHEMBL1505448,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,BrC=1C=CC(CC(=NC(=O)C=2C(OC)=CC=CC2)C(=O)NCC(O)=O)=CC1,COc1ccccc1C(=O)N=C(Cc1ccc(Br)cc1)C(=O)NCC(=O)O
69113,BJSNSNQRQJPNKQ-CQSZACIVNA-N,CHEMBL1442996,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,O(C1=NC=2N(C(=O)C=NC2C=N1)C[C@@H]3OCCC3)C4=CC=C(OC)C=C4,COc1ccc(Oc2ncc3ncc(=O)n(C[C@H]4CCCO4)c3n2)cc1
69118,BJVRTNTVXIZAOI-XBTAAFKLNA-N,CHEMBL1372798,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,S1C(NC(=O)C(NC(=O)C23CC4CC(C2)CC(C3)C4)C(C)C)=NCC1,CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NC1=NCCS1
69120,BJWLIQNCLGRWFV-UHFFFAOYNA-N,CHEMBL1578591,1559,A,5.85,chembl20,737826,9606,CYP2C9,un28,O(C1C(C(C)C)CCC(C1)C)CC(O)CN2CCN(CC2)CC3=CC=CC=C3,CC1CCC(C(C)C)C(OCC(O)CN2CCN(Cc3ccccc3)CC2)C1
69152,BPUAGRPBQYKIBQ-PDJAEHLQNA-N,71654855,1559,A,5.6615400000000005,pubchem,753859,9606,CYP2C9,un28,S(=O)(=O)(N1CC(CNCC1)C)C=2C=CC(NC(=O)NCC3=CC=CN=C3)=CC2,CC1CNCCN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C1
69160,BOPSUAHGQHFKGG-DVIAZDKANA-N,CHEMBL478649,1559,A,5.4,chembl20,749735,9606,CYP2C9,un28,CC=1C=CC(C(=O)NC2CC2)=CC1C=3C=CC(=CC3)C(=O)NCC4CC4,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1
69177,BNSYUFOUMMLCLR-PKSOQXRJNA-N,CHEMBL1547277,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NC(CC)C)C1=CC=C(OCC(=O)NC2=CC=3OCCOC3C=C2)C=C1,CCC(C)NS(=O)(=O)c1ccc(OCC(=O)Nc2ccc3c(c2)OCCO3)cc1
69191,BKTAXDHHVZLQOP-DDPQBQDTNA-N,CHEMBL2170608,1559,N,4.6,chembl20,862401,9606,CYP2C9,un28,N(=C(N)N)C(C1=CC(=C(C=C1)C2CCN(CC2)C(=O)COC)C(F)(F)F)=O,COCC(=O)N1CCC(c2ccc(C(=O)N=C(N)N)cc2C(F)(F)F)CC1
69196,BOCSXTCFKPCWQV-UHFFFAOYNA-N,CHEMBL1404317,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(OC)N=CC2N=C1C3=CC(=CC=C3)C#N)CC4=CC(OC)=CC=C4,COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(OC)nc32)c1
69206,BNBWGPORZJPMDH-UHFFFAOYNA-N,CHEMBL1593269,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(OC2=NC=3N(C(=O)C(=NC3C=N2)C)CC4=CC(OC)=CC=C4)=CC=C1,COc1cccc(Cn2c(=O)c(C)nc3cnc(Oc4cccc(Cl)c4)nc32)c1
69223,COIGSMGKVXSGQN-UHFFFAOYNA-N,CHEMBL1432327,1559,A,5.65,chembl20,737826,9606,CYP2C9,un28,S(C1=C(O)N(C(O)=C1)C2=CC=C(C=C2)C(C)C)C=3OC=4C(N3)=CC=CC4,CC(C)c1ccc(-n2c(O)cc(Sc3nc4ccccc4o3)c2O)cc1
69226,TYGYPHYJWCYHNU-UHFFFAOYNA-N,CHEMBL1550597,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,O1N=C(C2=C(N(=O)=O)C=CC=C2)C=C1C(O)NCCCCC3=CC=CC=C3,O=[N+]([O-])c1ccccc1-c1cc(C(O)NCCCCc2ccccc2)on1
69228,COPIIRNBAOCVFX-UHFFFAOYNA-N,CHEMBL1477140,1559,A,6.0,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(OC2=NC=3N(C(=O)C(=NC3C=N2)CCC4=CC=CC=C4)CCOC)=CC=C1,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21
69275,CNBAJBPAHDSOHL-UHFFFAOYNA-N,CHEMBL1433153,1559,A,6.1,chembl20,737826,9606,CYP2C9,un28,S(C1=NC=2C(C=C1C#N)=CC(=CC2)C)CC=3OC(=NN3)C4=C(N(=O)=O)C=CC=C4,Cc1ccc2nc(SCc3nnc(-c4ccccc4[N+](=O)[O-])o3)c(C#N)cc2c1
69302,CQHVJGXYAUSMDT-UYBDAZJANA-N,CHEMBL1422980,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S(C=1N(C(=NN1)C=2C=CC(OC)=CC2)CC)CC3=NC=4C(N3)=CC=CC4,CCn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccc(OC)cc1
69312,CMDDTZPPUGICBW-LNNLXFCONA-N,CHEMBL1460094,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,SC=1N(C(=NN1)C2=NC=3C(C=C2)=CC=CC3)C(C4=CC=C(F)C=C4)C,CC(c1ccc(F)cc1)n1c(S)nnc1-c1ccc2ccccc2n1
69315,CMEJUDSSUDOMRC-UYBDAZJANA-N,CHEMBL1329846,1559,A,5.15,chembl20,737826,9606,CYP2C9,un28,S=C1N(C(C(=O)N1CC)CC(=O)NC=2C=CC(OC)=CC2)CC=3SC=CC3,CCN1C(=O)C(CC(=O)Nc2ccc(OC)cc2)N(Cc2cccs2)C1=S
69324,CKJUHYBTUFSXCV-UHFFFAOYNA-N,CHEMBL1505628,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,ClC1=C(S(=O)(=O)N2N(C(=O)C(=C2C)CCO)C3=CC=CC=C3)C(Cl)=CC(Cl)=C1,Cc1c(CCO)c(=O)n(-c2ccccc2)n1S(=O)(=O)c1c(Cl)cc(Cl)cc1Cl
69335,CSMMLQNIUQBNMK-UHFFFAOYNA-N,CHEMBL56331,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,N1(C(C(C)C=NC1=O)=O)CCCN2CCN(CC2)C3=C(OCC(F)(F)F)C=CC=C3,CC1C=NC(=O)N(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)C1=O
69338,CROYCPATHYJJFV-UHFFFAOYNA-N,CHEMBL1379160,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S(C=1N(C=2C(N1)=CC=CC2)C3=CC=CC=C3)CC(=O)N(C(C)C)C(C)C,CC(C)N(C(=O)CSc1nc2ccccc2n1-c1ccccc1)C(C)C
69347,CEZNOHQWEHKPJP-LQFNOIFHNA-N,CHEMBL1733899,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,S(C1=NC(=NC2=C1C=CC=C2C)C3=CC=C(F)C=C3)CC(=O)NCC4OCCC4,Cc1cccc2c(SCC(=O)NCC3CCCO3)nc(-c3ccc(F)cc3)nc12
69371,CGEKXOQYPSFQKH-UHFFFAOYNA-N,CHEMBL447822,1559,A,6.2,chembl20,519904,9606,CYP2C9,un28,C=1(C=C(C2=NC(=C(N2C1)C)C)NCC3=C(C=CC=C3C)C)C=4N=CC=CC4,Cc1cccc(C)c1CNc1cc(-c2ccccn2)cn2c(C)c(C)nc12
69375,CGIGDMFJXJATDK-QWOVJGMINA-N,CHEMBL6,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,N1(C(=C(CC(O)=O)C=2C1=CC=C(OC)C2)C)C(C=3C=CC(=CC3)Cl)=O,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
69383,CJGRKARUBGHXHK-NNYDSTTJNA-N,CHEMBL3209584,1559,A,6.45,chembl20,737826,9606,CYP2C9,un28,O=C(N/N=C/C(=C/C1=CC=CC=C1)/C)C=2C=C(N(=O)=O)C=CC2,CC(/C=N/NC(=O)c1cccc([N+](=O)[O-])c1)=C\c1ccccc1
69388,CJKGORBZVWDVRY-PKSOQXRJNA-N,CHEMBL432798,1559,N,4.58,chembl20,51548,9606,CYP2C9,un28,N=1C(=C(C2=CC(NC(=O)C)=NC=C2)N(C1SC)C)C3=CC=C(C=C3)F,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C
69390,CJLRWBWOERDTNR-QWOVJGMINA-N,CHEMBL1519567,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,O=C(NC1=CC=C(C=C1)C(OCC)=O)C2(C3=CC=CC=C3)CCCC2,CCOC(=O)c1ccc(NC(=O)C2(c3ccccc3)CCCC2)cc1
69395,CJVQRFZCPZIECX-MPIMZMORNA-N,CHEMBL1492616,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,O(CCN1C=2C(N=C1CCNC(=O)C(C)C)=CC=CC2)C3=CC=C(C=C3)C,Cc1ccc(OCCn2c(CCNC(=O)C(C)C)nc3ccccc32)cc1
69402,CKFFCIBFRSPHPE-UHFFFAOYNA-N,CHEMBL1358313,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(OC3=CC=CC=C3)N=CC2N=C1C4=CC(=CC=C4)C#N)CCC#N,N#CCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3ccccc3)nc21
69423,CLFNDGJOFKNWAA-PKSOQXRJNA-N,CHEMBL1546772,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O=C(NC1=CC=C(N2CCN(CC2)C(=O)C)C=C1)C=3C=CC(=CC3)C,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(C)cc3)cc2)CC1
69434,CFLAIXWXKXQQEB-UHFFFAOYNA-N,CHEMBL1471467,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C=1N2N=C(C=C2N=C(C1)C=3C=CC(OC)=CC3)C(=O)N4CCCCC4,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)N4CCCCC4)cc3n2)cc1
69436,CFNHADLXRJXJRK-SDRQFZCRNA-N,CHEMBL1340051,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S1C=2N(C(=O)N(C(=O)C2C3=C1CCCCC3)CC=4OC=CC4)CC(=O)N,NC(=O)Cn1c(=O)n(Cc2ccco2)c(=O)c2c3c(sc21)CCCCC3
69440,DBMJZOMNXBSRED-OQLLNIDSNA-N,5471349,1559,A,7.500310000000002,pubchem,883,9606,CYP2C9,un28,O(C=1C2=C(OC=C2)C=C3OC(=O)C=CC13)C/C=C(/CCC=C(C)C)\C,CC(C)=CCC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12
69460,DERZBLKQOCDDDZ-RAXLEYEMNA-N,CHEMBL1257123,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,N1(CCN(C(C=2C=CC=CC2)C3=CC=CC=C3)CC1)C/C=C\C4=CC=CC=C4,C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
69461,DESBBVIYLAYEIW-LQFNOIFHNA-N,CHEMBL1385649,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,O=C(NC=1N(C(=C(C1C#N)C)C)CC2=CC=CC=C2)C=3C=CC(=CC3)C,Cc1ccc(C(=O)Nc2c(C#N)c(C)c(C)n2Cc2ccccc2)cc1
69471,DCRAYCCQJKMVCY-BDGWVKIONA-N,CHEMBL2393180,1559,A,5.89,chembl20,966356,9606,CYP2C9,un28,O=S(=O)(C=1C=CC(NC(NC(C=2C=NC=CC2)C)=O)=CC1)N3CCOCC3,CC(NC(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cccnc1
69483,DALVCJKCUVZKAC-GWZBNUJDNA-N,CHEMBL1567435,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,S(O)(=O)(=NC=1C=CC(NC=2C=3C(N=C4C2C=CC=C4)=CC=CC3)=CC1)C,CS(=O)(O)=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
69494,DASVZNAAIZXGLA-UHFFFAOYNA-N,CHEMBL1399273,1559,A,6.15,chembl20,737826,9606,CYP2C9,un28,S(C=1N=C(N2CCOCC2)C3=C(C1C#N)CC(OC3)(C)C)CC4=CC=CC=C4,CC1(C)Cc2c(C#N)c(SCc3ccccc3)nc(N3CCOCC3)c2CO1
69496,DAWSYIQAGQMLFS-SFHVURJKNA-N,CHEMBL253998,1559,A,5.5,chembl20,688885,9606,CYP2C9,un28,C1=C(C(=C2O[C@H](C3=CC=CC=C3)CC(C2=C1O)=O)CC=C(C)C)O,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O
69521,CZPSXYMTRLFTLJ-UYBDAZJANA-N,CHEMBL1343566,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N(C=1C=CC(=CC1)C(=O)NCC2OCCC2)C)C3=CC=CC=C3,CN(c1ccc(C(=O)NCC2CCCO2)cc1)S(=O)(=O)c1ccccc1
69525,CZVYVBZMFCVIFC-QWOVJGMINA-N,CHEMBL1418437,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,O=C1N(C(=O)NC(=O)C1C(=NCCCN2C=NC=C2)C)C3=CC=C(OC)C=C3,COc1ccc(N2C(=O)NC(=O)C(C(C)=NCCCn3ccnc3)C2=O)cc1
69526,CZXKABZGZBYGHS-MVCHINRSNA-N,CHEMBL1384608,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S1/C(/N(C(=O)C1)CC(=O)NC2=CC3=C(C=C2)CCC3)=C\C(OCC)=O,CCOC(=O)/C=C1\SCC(=O)N1CC(=O)Nc1ccc2c(c1)CCC2
69542,DCDYYVFLCVBQSU-UHFFFAOYNA-N,CHEMBL1574390,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1C=3C=CC=CC3)N4CCOCC4)CCC5=CC=CC=C5,O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1
69544,CWGRVBUIUPDCTE-UHFFFAOYNA-N,CHEMBL1456076,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1CCC3=CC=CC=C3)N(C)C)CCC4=CC=CC=C4,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(CCc3ccccc3)c2n1
69559,CUSGGMYPUDBZKU-QWOVJGMINA-N,CHEMBL1349372,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,FC=1C=CC(C=2N=C(ON2)C3CN(C(=O)NC=4C=CC=CC4)CCC3)=CC1,O=C(Nc1ccccc1)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1
69560,CUVGAMMYRIPWBL-UHFFFAOYNA-N,CHEMBL1335777,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S1C(C(=O)N2CCN(C(=O)C(C3=CC=CC=C3)C4=CC=CC=C4)CC2)=CC=C1,O=C(c1cccs1)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1
69595,CXKMSBTWKPLPOW-UHFFFAOYNA-N,CHEMBL1514782,1559,A,5.6,chembl20,688885,9606,CYP2C9,un28,BrC1=CC=C(C#CC2OC(C(OC(OCC)=O)C=C2)COC(OCC)=O)C=C1,CCOC(=O)OCC1OC(C#Cc2ccc(Br)cc2)C=CC1OC(=O)OCC
69599,CXSYPOATTFHAPS-UHFFFAOYNA-N,CHEMBL1349620,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(C2=NN=C(OCC=3N(C=4C(N3)=CC=CC4)C)C5=C2C=CC=C5)C=C1,Cn1c(COc2nnc(-c3ccc(Cl)cc3)c3ccccc23)nc2ccccc21
69613,CTVYAQZYCLMRQD-UHFFFAOYNA-N,CHEMBL1559650,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C1=CC(N2N=C(C3=NN(C=4C(F)=CC=CC4)C=C3)C(=O)C=C2)=CC=C1,O=c1ccn(-c2cccc(C(F)(F)F)c2)nc1-c1ccn(-c2ccccc2F)n1
69619,CUEMLDZCDSJAFY-UHFFFAOYNA-N,CHEMBL1441593,1559,A,5.9,chembl20,688885,9606,CYP2C9,un28,N=C(C=1C(CC=2C3=C(C=CC2)C=CC=C3)=CC=CC1)C4=CC(=CC(=C4)C)C,Cc1cc(C)cc(C(=N)c2ccccc2Cc2cccc3ccccc23)c1
69647,CYWCPVXKHNAXDK-UHFFFAOYNA-N,CHEMBL1529652,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(C=1C2=NC=3C(N=C2N(C1N)CC=4OC=CC4)=CC=CC3)C5=CC=CC=C5,Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1Cc1ccco1
69648,CYXDWBPFJLDJNY-PKSOQXRJNA-N,CHEMBL1301918,1559,A,5.25,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N1CCN(CC1)C2=CC=C(F)C=C2)C=3C=CC(NC(=O)CC)=CC3,CCC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1
69661,CTMPBJZQZKMWCN-QWOVJGMINA-N,CHEMBL1404451,1559,A,6.1,chembl20,737826,9606,CYP2C9,un28,O(C=1C=C2C(NC=C2CCNC=3N=C(N=CC3)C=4C=NC=CC4)=CC1)C,COc1ccc2[nH]cc(CCNc3ccnc(-c4cccnc4)n3)c2c1
69663,JYPZBWPKJQWOJT-UHFFFAOYNA-N,CHEMBL1424808,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O1N=C(C2=C(N(=O)=O)C=CC=C2)C=C1C(O)NCCC3=CC=C(C=C3)C,Cc1ccc(CCNC(O)c2cc(-c3ccccc3[N+](=O)[O-])no2)cc1
69668,AOKRQCIWMGZDDW-UHFFFAOYNA-N,CHEMBL1209538,1559,N,4.92,chembl20,643849,9606,CYP2C9,un28,N1=C(C=C2N1C(=C(CN)C(C)=N2)C3=C(Cl)C=C(C=C3)Cl)C=4C=CC=CC4,Cc1nc2cc(-c3ccccc3)nn2c(-c2ccc(Cl)cc2Cl)c1CN
69683,ALBQHXSGDYGELI-XBTAAFKLNA-N,CHEMBL1741932,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,S(=O)(CC(=O)NC=1C(F)=CC(F)=CC1)CC(=O)NC=2C(=CC=CC2C)C,Cc1cccc(C)c1NC(=O)C[S+]([O-])CC(=O)Nc1ccc(F)cc1F
69695,AMNALICDKOPDJW-FQEVSTJZNA-N,CHEMBL1369863,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O(C(=O)N1C[C@@]2(CN(CC2)C3=NC=CC=C3)CCC1)C4=CC=CC=C4,O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1
69699,AMRJMRWUBAZBKA-LDRVEFRDNA-N,CHEMBL1991234,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S1/C(/N(/N=C/C2=CC(O)=C(O)C=C2)C(C=3OC=CC3)=C1)=N\C(C)C,CC(C)/N=c1\scc(-c2ccco2)n1/N=C/c1ccc(O)c(O)c1
69739,ANTXEINHHYDUFR-UHFFFAOYNA-N,CHEMBL1315521,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O=C(N1CCC2(CN(CCC2)CC3=CC=C(C=C3)C#N)CC1)C=4C=CC(OC)=CC4,COc1ccc(C(=O)N2CCC3(CCCN(Cc4ccc(C#N)cc4)C3)CC2)cc1
69744,AMULTEKXIYUBCP-CZFFRMBTNA-N,CHEMBL1590334,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,O=C(O)C1=C(/C=N\N=C2C=3C(C=4C2=CC=CC4)=CC=CC3)C=CC=C1,O=C(O)c1ccccc1/C=N\N=C1c2ccccc2-c2ccccc21
69745,AMVKWTQCXHLFRT-UHFFFAOYNA-N,CHEMBL1325197,1559,A,5.2,chembl20,688885,9606,CYP2C9,un28,O(C1=CC(OC)=C(OC)C(OC)=C1)C2C(OC(C=C2)C#CCCCC)COC(OCC)=O,CCCCC#CC1C=CC(Oc2cc(OC)c(OC)c(OC)c2)C(COC(=O)OCC)O1
69756,AOEIQEHYOZILKV-PKSOQXRJNA-N,CHEMBL590670,1559,A,5.85,chembl20,737826,9606,CYP2C9,un28,COC1=CC=CC(=C1)C(=O)NC=2C=CC(=CC2)C=3OC(=NN3)C=4OC=CC4,COc1cccc(C(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)c1
69790,BQZWZGQDSPDWFA-UHFFFAOYNA-N,CHEMBL1524598,1559,A,5.25,chembl20,737826,9606,CYP2C9,un28,OC=1N(C(O)C=2C1C3=C(C2C=C3)C(C)C)C4=C(OCC)C=CC(=C4)C(=O)C,CCOc1ccc(C(C)=O)cc1N1C(O)=C2C3=C(C(C)C)C(=C2C1O)C=C3
69798,FXWYVUODAMIQCS-PKSOQXRJNA-N,CHEMBL1588349,1559,A,5.8,chembl20,737826,9606,CYP2C9,un28,ClC=1C=CC(C(=O)NC=2C=C(SC3=NC=CC=C3)C=C(N(=O)=O)C2)=CC1,O=C(Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1)c1ccc(Cl)cc1
69809,FNVLYRGPCZTWRQ-UHFFFAOYNA-N,CHEMBL1354287,1559,A,6.6,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(OC2=NC=3N(C(=O)C(=NC3C=N2)C=4C=CC=CC4)C5CC5)=CC=C1,O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1
69812,FLVVAVLMHCUYGY-UHFFFAOYNA-N,CHEMBL231430,1559,N,4.35,chembl20,437626,9606,CYP2C9,un28,C=1C=C(S(=O)(NC2=CC=C3CCN(CCC3=C2)C)=O)C=CC1C4=CC=C(C=C4)Cl,CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1
69823,DJKTUOFJPXSXPC-UHFFFAOYNA-N,CHEMBL498434,1559,N,4.68,chembl20,519904,9606,CYP2C9,un28,C=1(C=C(C2=NC(C)=C(C)N2C1)OCC=3C(=CC=CC3C)C)N4C(C=CC=C4)=O,Cc1cccc(C)c1COc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12
69832,DXQOIUIKKLEKLP-UHFFFAOYNA-N,CHEMBL1485450,1559,N,4.65,chembl20,737826,9606,CYP2C9,un28,ClC=1C(N2CCN(CC2)CCOC3=NON=C3C=4C=CC=CC4)=CC=C(N(=O)=O)C1,O=[N+]([O-])c1ccc(N2CCN(CCOc3nonc3-c3ccccc3)CC2)c(Cl)c1
69862,FXHPOKRVZPKWCI-GPQMBLKYNA-N,CHEMBL1486231,1559,A,6.45,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N(CC(=O)NC1=CC(F)=C(F)C=C1)C)C=2C3=NSN=C3C=CC2,CN(CC(=O)Nc1ccc(F)c(F)c1)S(=O)(=O)c1cccc2nsnc12
69863,FXHQZEJEBWTOJA-UHFFFAOYNA-N,CHEMBL1337691,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(=C(O)C(CC2=C(O)C=CC(Cl)=C2)=C1)CC3=C(O)C=CC(Cl)=C3,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O
69869,FXNMTQNSWZSCKN-HPHMPNDVNA-N,CHEMBL3208230,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S(C=1N=C(C(C(C1C#N)C2=CC=CC=C2)C(OCC)=O)C)CC(=O)N,CCOC(=O)C1C(C)=NC(SCC(N)=O)=C(C#N)C1c1ccccc1
69875,GAXAQCUOYOCDGP-UHFFFAOYNA-N,CHEMBL1304405,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,S1C2=C(N=C1N3CCC(CC3)C)C=CC(=C2)C(=O)N4CCN(CC4)C(OCC)=O,CCOC(=O)N1CCN(C(=O)c2ccc3nc(N4CCC(C)CC4)sc3c2)CC1
69896,GBYOETGNHQLNKM-XBTAAFKLNA-N,CHEMBL1485948,1559,A,5.95,chembl20,737826,9606,CYP2C9,un28,ClC1=C(C(=O)NC2=CC(OC)=C(NC(=O)C=3OC=CC3)C=C2)C=CC=C1,COc1cc(NC(=O)c2ccccc2Cl)ccc1NC(=O)c1ccco1
69914,FYXKSKQPCGSNKY-UHFFFAOYNA-N,CHEMBL1649657,1559,A,5.4,chembl20,702469,9606,CYP2C9,un28,C1CCC=2C(=NN(C3=CC=C(C=C3)C(C(=O)N4CCCC4)(F)F)C2C1)C(F)(F)F,O=C(N1CCCC1)C(F)(F)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1
69916,FYXTXRVUAMTCLK-PKSOQXRJNA-N,CHEMBL1341727,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N1CCCCC1)C=2C=CC(C(=O)NC=3SC=C(N3)CC(OCC)=O)=CC2,CCOC(=O)Cc1csc(NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)n1
69931,FZKAYYNEQVRLQY-QWOVJGMINA-N,CHEMBL1347362,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N1CCOCC1)C=2C=C3NC(=NC3=CC2)CC=4C=C(OC)C(OC)=CC4,COc1ccc(Cc2nc3ccc(S(=O)(=O)N4CCOCC4)cc3[nH]2)cc1OC
69934,FZNILXFGXFVZOI-LILDFLRNNA-N,CHEMBL1544965,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S(C=1N(C2=CC=C(OCC)C=C2)C=CN1)CC(=O)NC=3SC(=NN3)CC,CCOc1ccc(-n2ccnc2SCC(=O)Nc2nnc(CC)s2)cc1
69939,FROGGFONBYACJB-PHMBMTPDNA-N,CHEMBL2164048,1559,N,4.72,chembl20,858508,9606,CYP2C9,un28,C([C@@H](CC)C=1C=CC=CC1)(=O)NC2=C(C=CC=C2)N3CCCC3,CC[C@H](C(=O)Nc1ccccc1N1CCCC1)c1ccccc1
69944,DONFASZEPYXVMK-UHFFFAOYNA-N,CHEMBL1374205,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,S(C1=NC(=NC2=C1OC3=C2C=CC=C3)CC)CC(=O)N4C=5C(CCC4)=CC=CC5,CCc1nc(SCC(=O)N2CCCc3ccccc32)c2oc3ccccc3c2n1
69955,DRCMAZOSEIMCHM-PKSOQXRJNA-N,CHEMBL391997,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,N1(CCCC=2C(C1)=CC(=C(C2)O)O)C(NCCC=3C=CC(=CC3)Cl)=S,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2
69976,DTAYIWANSJBPDS-BDGWVKIONA-N,CHEMBL1318495,1559,A,6.3,chembl20,737826,9606,CYP2C9,un28,N=1C(NCCC=2NC=NC2)=C(C=3C=CC(N(C)C)=CC3)C=NC1,CN(C)c1ccc(-c2cncnc2NCCc2cnc[nH]2)cc1
